Date,Open,High,Low,Close,Adj Close,Volume
2020-10-14,3.330000,3.490000,3.210000,3.280000,3.280000,4012900
2020-10-15,3.176000,3.470000,3.076000,3.400000,3.400000,3605700
2020-10-16,3.370000,3.370000,3.110000,3.110000,3.110000,4208700
2020-10-19,3.320000,3.550000,3.250000,3.300000,3.300000,8909400
2020-10-20,3.450000,3.770000,3.410000,3.540000,3.540000,13717600
2020-10-21,3.930000,4.140000,3.760000,3.980000,3.980000,18072900
2020-10-22,4.180000,4.260000,3.830000,4.055000,4.055000,15856100
2020-10-23,3.970000,4.010000,3.680000,3.910000,3.910000,7305400
2020-10-26,3.980000,4.030000,3.610000,3.850000,3.850000,6772300
2020-10-27,4.030000,4.160000,3.860000,4.020000,4.020000,10807100
2020-10-28,3.710000,3.830000,3.360000,3.500000,3.500000,8592400
2020-10-29,3.500000,3.730000,3.440000,3.550000,3.550000,4609800
2020-10-30,3.480000,3.540000,3.180000,3.270000,3.270000,6904900
2020-11-02,3.260000,3.390000,3.140000,3.290000,3.290000,3253500
2020-11-03,3.350000,3.590000,3.298000,3.500000,3.500000,5559600
2020-11-04,3.590000,3.730000,3.380000,3.550000,3.550000,7842100
2020-11-05,3.830000,3.980000,3.660000,3.750000,3.750000,11977200
2020-11-06,3.820000,3.820000,3.610000,3.650000,3.650000,5328900
2020-11-09,3.510000,3.620000,3.330000,3.500000,3.500000,5480300
2020-11-10,3.447000,3.480000,3.200000,3.450000,3.450000,3934300
2020-11-11,3.501000,3.760000,3.415000,3.600000,3.600000,7266700
2020-11-12,3.765000,3.810000,3.540000,3.700000,3.700000,5205500
2020-11-13,3.770000,4.120000,3.595000,3.980000,3.980000,11293700
2020-11-16,4.020000,4.170000,3.810000,4.100000,4.100000,11278300
2020-11-17,4.236000,6.290000,4.070000,6.085000,6.085000,82187000
2020-11-18,6.390000,6.440000,5.050000,5.250000,5.250000,48455900
2020-11-19,5.460000,6.000000,5.410000,6.000000,6.000000,22024600
2020-11-20,6.170000,6.560000,5.830000,5.995000,5.995000,34199600
2020-11-23,6.320000,7.380000,6.190000,7.230000,7.230000,39777800
2020-11-24,7.590000,7.600000,6.460000,6.810000,6.810000,28281000
2020-11-25,7.090000,7.580000,6.840000,7.080000,7.080000,17377800
2020-11-27,6.150000,6.610000,6.020000,6.250000,6.250000,13230100
2020-11-30,7.090000,8.480000,6.900000,8.450000,8.450000,46491800
2020-12-01,8.170000,9.090000,7.810000,8.810000,8.810000,28848700
2020-12-02,8.420000,8.540000,7.800000,8.510000,8.510000,14162400
2020-12-03,8.810000,10.140000,8.500000,9.660000,9.660000,29297500
2020-12-04,9.404000,10.590000,9.110000,10.000000,10.000000,32322200
2020-12-07,9.540000,11.290000,9.500000,10.630000,10.630000,27428900
2020-12-08,10.700000,10.920000,9.383000,9.870000,9.870000,17488500
2020-12-09,9.820000,10.090000,8.360000,8.850000,8.850000,16849800
2020-12-10,8.470000,9.590000,8.460000,9.340000,9.340000,12211500
2020-12-11,9.000000,9.270000,8.440000,8.660000,8.660000,10823800
2020-12-14,9.260000,9.890000,8.900000,9.140000,9.140000,17807800
2020-12-15,9.250000,10.300000,9.100000,10.180000,10.180000,24809400
2020-12-16,11.250000,11.660000,10.530000,10.760000,10.760000,51278700
2020-12-17,11.645000,11.850000,10.280000,10.395000,10.395000,47489500
2020-12-18,9.950000,10.590000,9.650000,10.050000,10.050000,27783400
2020-12-21,9.890000,11.320000,9.750000,11.040000,11.040000,24335600
2020-12-22,11.920000,15.700000,11.630000,14.645000,14.645000,70429700
2020-12-23,14.960000,15.010000,13.310000,13.910000,13.910000,32496200
2020-12-24,14.070000,14.960000,12.800000,13.120000,13.120000,15980000
2020-12-28,15.450000,17.430000,14.710000,15.650000,15.650000,44305800
2020-12-29,15.500000,16.450001,14.190000,15.790000,15.790000,23106600
2020-12-30,16.990000,18.160000,16.430000,17.260000,17.260000,42958100
2020-12-31,17.480000,18.669001,16.420000,16.990000,16.990000,39818100
2021-01-04,18.799999,19.230000,15.850000,16.480000,16.480000,32293600
2021-01-05,15.750000,18.650000,15.350000,18.410000,18.410000,28099800
2021-01-06,18.889999,20.680000,18.120001,19.280001,19.280001,40860400
2021-01-07,20.840000,24.700001,19.870001,22.719999,22.719999,59358000
2021-01-08,24.770000,27.389999,23.590000,26.590000,26.590000,57499700
2021-01-11,21.000000,24.000000,20.260000,22.639999,22.639999,55243800
2021-01-12,23.280001,24.910000,22.082001,24.209999,24.209999,28710500
2021-01-13,23.650000,25.079000,22.520000,23.879999,23.879999,24905700
2021-01-14,25.900000,29.280001,25.559999,28.900000,28.900000,37561000
2021-01-15,27.000000,27.150000,24.510000,25.780001,25.780001,28732200
2021-01-19,26.700001,27.195000,24.750000,25.200001,25.200001,20272300
2021-01-20,24.280001,24.280001,20.700001,22.280001,22.280001,26544500
2021-01-21,19.370001,20.469999,17.900000,19.350000,19.350000,38293000
2021-01-22,20.299999,22.500000,20.280001,20.969999,20.969999,30545100
2021-01-25,22.010000,22.250000,19.160000,19.670000,19.670000,19272000
2021-01-26,18.980000,20.299999,18.370001,19.320000,19.320000,14084400
2021-01-27,17.790001,18.930000,16.750000,17.930000,17.930000,13308800
2021-01-28,18.389999,22.410000,17.750000,19.930000,19.930000,26695000
2021-01-29,24.500000,24.735001,19.660000,20.520000,20.520000,26696100
2021-02-01,20.170000,20.480000,18.690001,19.980000,19.980000,13088900
2021-02-02,20.559999,22.180000,19.620001,21.490000,21.490000,15361800
2021-02-03,22.139999,23.639999,21.719999,22.850000,22.850000,18199900
2021-02-04,23.469999,23.500000,21.420000,23.080000,23.080000,12936700
2021-02-05,23.580000,24.388000,22.930000,23.379999,23.379999,12295600
2021-02-08,27.299999,32.900002,25.900000,32.790001,32.790001,50819500
2021-02-09,35.560001,41.880001,33.230000,39.860001,39.860001,53085100
2021-02-10,37.040001,39.740002,32.250000,36.560001,36.560001,27942700
2021-02-11,42.355000,46.639999,40.830002,43.090000,43.090000,39870500
2021-02-12,46.139999,52.730000,43.660000,49.279999,49.279999,48423900
2021-02-16,55.044998,61.269001,54.349998,59.500000,59.500000,43863900
2021-02-17,67.839996,79.500000,61.700001,77.900002,77.900002,72578500
2021-02-18,72.760002,78.750000,58.770000,62.029999,62.029999,86796100
2021-02-19,68.800003,77.820000,67.419998,71.330002,71.330002,75047100
2021-02-22,61.000000,69.449997,59.700001,64.760002,64.760002,52489500
2021-02-23,53.700001,56.889999,45.020000,48.799999,48.799999,52317000
2021-02-24,53.410000,56.459999,50.860001,52.270000,52.270000,33336900
2021-02-25,54.330002,55.889999,45.220001,45.669998,45.669998,23574600
2021-02-26,41.990002,47.750000,40.549999,43.740002,43.740002,23843600
2021-03-01,49.040001,53.810001,46.580002,53.599998,53.599998,26614500
2021-03-02,57.000000,57.020000,48.500000,49.099998,49.099998,23546300
2021-03-03,55.139999,55.279999,48.599998,49.570000,49.570000,21775400
2021-03-04,47.400002,49.000000,41.330002,44.290001,44.290001,20168800
2021-03-05,44.990002,45.250000,34.250000,40.299999,40.299999,27668300
2021-03-08,42.200001,43.650002,37.619999,38.980000,38.980000,17403000
2021-03-09,43.950001,54.000000,43.720001,52.160000,52.160000,36308300
2021-03-10,57.500000,59.330002,52.799999,56.500000,56.500000,35830600
2021-03-11,57.959999,63.695000,56.720001,63.310001,63.310001,29031900
2021-03-12,58.099998,65.750000,57.700001,62.810001,62.810001,26820500
2021-03-15,62.779999,67.660004,62.710999,63.430000,63.430000,22351400
2021-03-16,62.000000,62.169998,55.700001,56.980000,56.980000,18223100
2021-03-17,54.799999,65.158997,53.400002,64.739998,64.739998,26146200
2021-03-18,63.000000,67.849998,59.150002,60.189999,60.189999,28736500
2021-03-19,61.029999,63.700001,59.500000,60.650002,60.650002,18072800
2021-03-22,59.950001,60.689999,55.169998,56.009998,56.009998,17993700
2021-03-23,54.910000,57.439999,50.009998,50.119999,50.119999,18373700
2021-03-24,54.360001,55.709999,45.000000,45.709999,45.709999,20265100
2021-03-25,39.380001,49.290001,39.130001,48.169998,48.169998,26951400
2021-03-26,49.410000,49.799999,45.849998,48.220001,48.220001,15141600
2021-03-29,51.509998,52.750000,47.299999,47.889999,47.889999,17849800
2021-03-30,48.830002,52.188999,47.419998,51.509998,51.509998,18358700
2021-03-31,50.730000,54.580002,49.410000,53.270000,53.270000,21061700
2021-04-01,54.750000,56.824001,51.119999,52.029999,52.029999,15058000
2021-04-05,52.106998,57.849998,50.389999,56.900002,56.900002,18908700
2021-04-06,56.000000,56.360001,52.306000,54.099998,54.099998,15194800
2021-04-07,50.521999,53.025002,47.700001,48.369999,48.369999,16833100
2021-04-08,50.520000,51.889999,49.349998,49.549999,49.549999,13416200
2021-04-09,50.480000,51.599998,47.759998,49.630001,49.630001,13678600
2021-04-12,52.500000,55.786999,50.619999,51.529999,51.529999,23779400
2021-04-13,56.439999,59.959999,52.860001,59.259998,59.259998,42774300
2021-04-14,60.797001,61.549999,49.299999,50.160000,50.160000,52949200
2021-04-15,50.869999,52.419998,43.290001,48.110001,48.110001,39017100
2021-04-16,45.009998,47.560001,42.799999,44.639999,44.639999,24637500
2021-04-19,40.349998,43.310001,38.709999,40.900002,40.900002,28356400
2021-04-20,40.540001,41.099998,35.709999,38.560001,38.560001,29240900
2021-04-21,36.990002,42.070000,36.060001,41.310001,41.310001,26801700
2021-04-22,40.580002,42.209999,36.369999,36.490002,36.490002,27895100
2021-04-23,34.090000,38.910000,33.369999,38.480000,38.480000,25722600
2021-04-26,41.271999,42.160999,39.549999,40.889999,40.889999,19234300
2021-04-27,41.650002,41.830002,39.820999,40.520000,40.520000,13779300
2021-04-28,40.180000,44.154999,39.410000,43.930000,43.930000,15088700
2021-04-29,41.950001,42.730000,39.419998,40.330002,40.330002,12765300
2021-04-30,40.810001,43.380001,40.450001,41.830002,41.830002,15315600
2021-05-03,42.880001,44.099998,39.320000,39.990002,39.990002,14120700
2021-05-04,38.604000,39.000000,35.099998,37.570000,37.570000,15015600
2021-05-05,38.160000,39.110001,36.000000,36.619999,36.619999,12083500
2021-05-06,36.389999,36.648998,32.000000,33.450001,33.450001,14595100
2021-05-07,33.799999,35.520000,32.619999,33.389999,33.389999,10984100
