Date,Open,High,Low,Close,Adj Close,Volume
2020-07-22,0.470000,0.470000,0.441000,0.449000,0.449000,1432300
2020-07-23,0.450000,0.467000,0.424000,0.445000,0.445000,1677000
2020-07-24,0.435000,0.455000,0.415000,0.452000,0.452000,1234000
2020-07-27,0.460000,0.490000,0.450000,0.483000,0.483000,2698400
2020-07-28,0.498000,0.498000,0.461000,0.480000,0.480000,1270900
2020-07-29,0.490000,0.599000,0.470000,0.490000,0.490000,7503900
2020-07-30,0.510000,0.540000,0.491000,0.510000,0.510000,2418900
2020-07-31,0.503000,0.518000,0.467000,0.478000,0.478000,1988500
2020-08-03,0.500000,0.500000,0.450000,0.457000,0.457000,2101700
2020-08-04,0.460000,0.477000,0.450000,0.463000,0.463000,1322900
2020-08-05,0.470000,0.480000,0.448000,0.449000,0.449000,1501700
2020-08-06,0.440000,0.459000,0.406000,0.433000,0.433000,1474700
2020-08-07,0.439000,0.478000,0.435000,0.476000,0.476000,1915300
2020-08-10,0.480000,0.530000,0.474000,0.508000,0.508000,5513000
2020-08-11,0.563000,0.580000,0.512000,0.532000,0.532000,11468700
2020-08-12,0.557000,0.557000,0.500000,0.520000,0.520000,4643400
2020-08-13,0.510000,0.535000,0.483000,0.530000,0.530000,2679600
2020-08-14,0.528000,0.533000,0.500000,0.515000,0.515000,2052800
2020-08-17,0.520000,0.529000,0.506000,0.523000,0.523000,1444600
2020-08-18,0.523000,0.535000,0.500000,0.508000,0.508000,1456600
2020-08-19,0.520000,0.528000,0.515000,0.524000,0.524000,1973900
2020-08-20,0.520000,0.523000,0.491000,0.499000,0.499000,1627700
2020-08-21,0.500000,0.500000,0.450000,0.476000,0.476000,2248700
2020-08-24,0.484000,0.490000,0.441000,0.479000,0.479000,1805800
2020-08-25,0.455000,0.485000,0.443000,0.484000,0.484000,1984400
2020-08-26,0.500000,0.504000,0.481000,0.494000,0.494000,2254300
2020-08-27,0.510000,0.510000,0.464000,0.497000,0.497000,1274700
2020-08-28,0.480000,0.490000,0.470000,0.477000,0.477000,1048500
2020-08-31,0.500000,0.500000,0.468000,0.470000,0.470000,1525200
2020-09-01,0.489000,0.489000,0.451000,0.472000,0.472000,2300700
2020-09-02,0.452000,0.470000,0.441000,0.447000,0.447000,1901500
2020-09-03,0.460000,0.467000,0.435000,0.439000,0.439000,1381900
2020-09-04,0.441000,0.446000,0.410000,0.423000,0.423000,1478100
2020-09-08,0.420000,0.432000,0.412000,0.413000,0.413000,865300
2020-09-09,0.420000,0.430000,0.406000,0.414000,0.414000,1170300
2020-09-10,0.420000,0.440000,0.410000,0.422000,0.422000,894700
2020-09-11,0.440000,0.440000,0.400000,0.413000,0.413000,762900
2020-09-14,0.410000,0.429000,0.405000,0.413000,0.413000,2528000
2020-09-15,0.423000,0.430000,0.405000,0.414000,0.414000,1984600
2020-09-16,0.420000,0.420000,0.400000,0.401000,0.401000,2189200
2020-09-17,0.400000,0.405000,0.388000,0.400000,0.400000,2684500
2020-09-18,0.409000,0.409000,0.380000,0.380000,0.380000,2304000
2020-09-21,0.386000,0.395000,0.375000,0.378000,0.378000,1653400
2020-09-22,0.385000,0.386000,0.366000,0.380000,0.380000,1256500
2020-09-23,0.380000,0.380000,0.362000,0.376000,0.376000,1093700
2020-09-24,0.370000,0.379000,0.357000,0.377000,0.377000,1975000
2020-09-25,0.380000,0.380000,0.362000,0.375000,0.375000,930000
2020-09-28,0.399000,0.410000,0.380000,0.404000,0.404000,1476100
2020-09-29,0.420000,0.420000,0.387000,0.402000,0.402000,1139400
2020-09-30,0.403000,0.403000,0.387000,0.387000,0.387000,998600
2020-10-01,0.398000,0.410000,0.388000,0.390000,0.390000,642100
2020-10-02,0.390000,0.410000,0.386000,0.399000,0.399000,975700
2020-10-05,0.422000,0.430000,0.400000,0.408000,0.408000,1928400
2020-10-06,0.420000,0.420000,0.392000,0.400000,0.400000,1640800
2020-10-07,0.400000,0.415000,0.395000,0.400000,0.400000,1246500
2020-10-08,0.410000,0.414000,0.393000,0.396000,0.396000,935000
2020-10-09,0.400000,0.415000,0.400000,0.401000,0.401000,1066200
2020-10-12,0.409000,0.410000,0.392000,0.399000,0.399000,885500
2020-10-13,0.399000,0.403000,0.392000,0.395000,0.395000,607500
2020-10-14,0.400000,0.401000,0.390000,0.394000,0.394000,799600
2020-10-15,0.394000,0.394000,0.375000,0.378000,0.378000,1501600
2020-10-16,0.380000,0.388000,0.375000,0.375000,0.375000,703300
2020-10-19,0.395000,0.395000,0.372000,0.372000,0.372000,1016500
2020-10-20,0.390000,0.390000,0.369000,0.373000,0.373000,832000
2020-10-21,0.370000,0.385000,0.369000,0.370000,0.370000,1007600
2020-10-22,0.370000,0.379000,0.361000,0.368000,0.368000,763500
2020-10-23,0.372000,0.383000,0.370000,0.382000,0.382000,673500
2020-10-26,0.382000,0.383000,0.367000,0.377000,0.377000,899900
2020-10-27,0.390000,0.390000,0.369000,0.369000,0.369000,1020500
2020-10-28,0.374000,0.380000,0.357000,0.358000,0.358000,1334800
2020-10-29,0.380000,0.400000,0.359000,0.390000,0.390000,2256000
2020-10-30,0.400000,0.400000,0.370000,0.373000,0.373000,559500
2020-11-02,0.370000,0.380000,0.358000,0.358000,0.358000,999800
2020-11-03,0.360000,0.376000,0.359000,0.367000,0.367000,1041100
2020-11-04,0.370000,0.375000,0.359000,0.363000,0.363000,676500
2020-11-05,0.359000,0.375000,0.357000,0.375000,0.375000,1662900
2020-11-06,0.373000,0.417000,0.365000,0.410000,0.410000,2299300
2020-11-09,0.450000,0.459000,0.417000,0.441000,0.441000,3539500
2020-11-10,0.379000,0.413000,0.373000,0.406000,0.406000,2204900
2020-11-11,0.410000,0.425000,0.400000,0.404000,0.404000,1186900
2020-11-12,0.420000,0.421000,0.391000,0.395000,0.395000,852700
2020-11-13,0.400000,0.405000,0.388000,0.390000,0.390000,860300
2020-11-16,0.410000,0.410000,0.381000,0.383000,0.383000,1432100
2020-11-17,0.392000,0.394000,0.378000,0.380000,0.380000,1297200
2020-11-18,0.400000,0.400000,0.377000,0.384000,0.384000,1231700
2020-11-19,0.400000,0.400000,0.365000,0.372000,0.372000,2691500
2020-11-20,0.370000,0.375000,0.367000,0.371000,0.371000,1340000
2020-11-23,0.373000,0.376000,0.353000,0.362000,0.362000,3084100
2020-11-24,0.380000,0.380000,0.350000,0.359000,0.359000,3228000
2020-11-25,0.362000,0.373000,0.350000,0.370000,0.370000,1908200
2020-11-27,0.350000,0.375000,0.350000,0.369000,0.369000,1781800
2020-11-30,0.371000,0.375000,0.361000,0.370000,0.370000,1960900
2020-12-01,0.370000,0.399000,0.363000,0.389000,0.389000,3523300
2020-12-02,0.389000,0.390000,0.374000,0.386000,0.386000,1422400
2020-12-03,0.371000,0.417000,0.371000,0.404000,0.404000,3559000
2020-12-04,0.410000,0.460000,0.410000,0.430000,0.430000,6862600
2020-12-07,0.449000,0.455000,0.401000,0.401000,0.401000,6077600
2020-12-08,0.420000,0.425000,0.391000,0.400000,0.400000,3669400
2020-12-09,0.406000,0.425000,0.400000,0.410000,0.410000,2087100
2020-12-10,0.410000,0.428000,0.400000,0.418000,0.418000,1773700
2020-12-11,0.430000,0.439000,0.414000,0.421000,0.421000,2161700
2020-12-14,0.423000,0.430000,0.411000,0.420000,0.420000,1371300
2020-12-15,0.420000,0.425000,0.411000,0.419000,0.419000,1406200
2020-12-16,0.418000,0.430000,0.418000,0.429000,0.429000,1530300
2020-12-17,0.432000,0.432000,0.418000,0.429000,0.429000,1452600
2020-12-18,0.418000,0.430000,0.410000,0.413000,0.413000,2479500
2020-12-21,0.433000,0.433000,0.396000,0.430000,0.430000,6127000
2020-12-22,0.430000,0.430000,0.404000,0.430000,0.430000,3077900
2020-12-23,0.430000,0.670000,0.429000,0.647000,0.647000,51002800
2020-12-24,1.090000,1.170000,0.880000,0.910000,0.910000,143347300
2020-12-28,0.900000,1.000000,0.800000,0.950000,0.950000,23079000
2020-12-29,0.940000,0.940000,0.810000,0.868000,0.868000,8646600
2020-12-30,0.850000,0.939000,0.830000,0.890000,0.890000,6091200
2020-12-31,0.898000,0.898000,0.830000,0.872000,0.872000,4359500
2021-01-04,0.840000,0.980000,0.840000,0.930000,0.930000,9844900
2021-01-05,0.960000,1.210000,0.930000,0.950000,0.950000,31283500
2021-01-06,0.985000,1.000000,0.880000,0.898000,0.898000,9545400
2021-01-07,0.920000,0.940000,0.860000,0.880000,0.880000,8125700
2021-01-08,0.899000,0.899000,0.852000,0.867000,0.867000,4864000
2021-01-11,0.880000,0.920000,0.831000,0.851000,0.851000,7146200
2021-01-12,0.889000,0.889000,0.850000,0.873000,0.873000,5555500
2021-01-13,0.890000,0.965000,0.875000,0.890000,0.890000,10128200
2021-01-14,0.950000,1.200000,0.910000,1.200000,1.200000,47464900
2021-01-15,1.840000,2.040000,1.500000,1.580000,1.580000,203403500
2021-01-19,1.600000,2.980000,1.480000,2.850000,2.850000,409923700
2021-01-20,3.330000,3.900000,2.590000,2.670000,2.670000,212291600
2021-01-21,2.490000,2.800000,2.200000,2.420000,2.420000,80666200
2021-01-22,2.230000,2.350000,2.130000,2.310000,2.310000,147815300
2021-01-25,2.930000,2.970000,2.500000,2.950000,2.950000,102514900
2021-01-26,3.150000,3.170000,2.750000,2.840000,2.840000,65402100
2021-01-27,2.410000,2.720000,2.280000,2.510000,2.510000,60535600
2021-01-28,2.640000,2.650000,2.350000,2.440000,2.440000,40266900
2021-01-29,2.440000,2.650000,2.340000,2.370000,2.370000,37910100
2021-02-01,2.550000,2.790000,2.380000,2.690000,2.690000,51758500
2021-02-02,2.880000,2.900000,2.605000,2.740000,2.740000,37810100
2021-02-03,2.740000,2.800000,2.650000,2.730000,2.730000,26361200
2021-02-04,2.750000,2.760000,2.620000,2.670000,2.670000,24103700
2021-02-05,2.790000,3.270000,2.770000,3.030000,3.030000,94668400
2021-02-08,3.530000,3.820000,3.360000,3.720000,3.720000,93099100
2021-02-09,4.090000,4.250000,3.810000,3.900000,3.900000,78192200
2021-02-10,4.060000,4.110000,3.500000,3.820000,3.820000,69306300
2021-02-11,3.940000,3.950000,3.600000,3.810000,3.810000,33783900
2021-02-12,3.770000,4.350000,3.620000,4.160000,4.160000,65554000
2021-02-16,4.670000,5.400000,4.580000,5.270000,5.270000,88103100
2021-02-17,5.560000,5.560000,4.610000,4.760000,4.760000,67709100
2021-02-18,4.670000,4.890000,4.300000,4.510000,4.510000,38437500
2021-02-19,4.690000,4.970000,4.410000,4.630000,4.630000,46784800
2021-02-22,4.640000,4.750000,4.010000,4.090000,4.090000,40121500
2021-02-23,3.370000,3.960000,2.750000,3.720000,3.720000,70629300
2021-02-24,3.860000,4.400000,3.810000,4.300000,4.300000,40351600
2021-02-25,4.190000,4.300000,3.600000,3.810000,3.810000,50384800
2021-02-26,3.720000,3.900000,3.360000,3.420000,3.420000,45482700
2021-03-01,3.610000,3.610000,3.450000,3.470000,3.470000,25602700
2021-03-02,3.750000,3.780000,3.180000,3.290000,3.290000,33781500
2021-03-03,3.220000,3.520000,3.130000,3.190000,3.190000,36476800
2021-03-04,3.020000,3.220000,2.550000,2.690000,2.690000,62619500
2021-03-05,2.570000,2.670000,1.900000,2.480000,2.480000,91270700
2021-03-08,2.640000,2.780000,2.410000,2.520000,2.520000,40577700
2021-03-09,2.620000,3.110000,2.580000,2.900000,2.900000,56007800
2021-03-10,3.090000,3.400000,2.860000,3.070000,3.070000,72516100
2021-03-11,3.160000,3.335000,3.030000,3.320000,3.320000,43977000
2021-03-12,3.120000,3.290000,3.040000,3.170000,3.170000,35743100
2021-03-15,3.200000,3.300000,3.110000,3.160000,3.160000,28705700
2021-03-16,3.170000,3.170000,2.815000,2.890000,2.890000,32229200
2021-03-17,2.740000,3.200000,2.700000,3.130000,3.130000,31693800
2021-03-18,3.030000,3.190000,2.945000,2.980000,2.980000,24512400
2021-03-19,2.990000,3.400000,2.910000,3.280000,3.280000,44101400
2021-03-22,3.280000,3.290000,3.050000,3.080000,3.080000,15959800
2021-03-23,3.050000,3.170000,2.960000,3.000000,3.000000,15104800
2021-03-24,3.010000,3.017000,2.710000,2.710000,2.710000,21571000
2021-03-25,2.470000,2.900000,2.410000,2.880000,2.880000,22700900
2021-03-26,2.800000,2.849000,2.600000,2.750000,2.750000,13643000
2021-03-29,2.670000,2.720000,2.500000,2.500000,2.500000,19623600
2021-03-30,2.520000,2.750000,2.410000,2.710000,2.710000,21604700
2021-03-31,2.760000,2.850000,2.630000,2.640000,2.640000,18582400
2021-04-01,2.710000,2.740000,2.570000,2.580000,2.580000,14765100
2021-04-05,2.600000,2.660000,2.550000,2.550000,2.550000,11171000
2021-04-06,2.560000,2.640000,2.520000,2.600000,2.600000,10573900
2021-04-07,2.580000,2.670000,2.520000,2.540000,2.540000,10706400
2021-04-08,2.540000,2.670000,2.463000,2.610000,2.610000,18755700
2021-04-09,2.560000,2.570000,2.300000,2.340000,2.340000,29981800
2021-04-12,2.360000,2.370000,2.020000,2.160000,2.160000,42769700
2021-04-13,2.140000,2.220000,2.050000,2.120000,2.120000,20499400
2021-04-14,2.100000,2.270000,2.060000,2.120000,2.120000,16888300
2021-04-15,2.130000,2.130000,1.930000,1.980000,1.980000,28466100
2021-04-16,1.880000,2.030000,1.780000,1.890000,1.890000,22980700
2021-04-19,1.820000,1.950000,1.790000,1.850000,1.850000,21195700
2021-04-20,1.800000,1.870000,1.720000,1.770000,1.770000,18409000
2021-04-21,1.740000,2.100000,1.695000,2.080000,2.080000,36957900
2021-04-22,2.170000,2.170000,1.920000,1.950000,1.950000,26030400
2021-04-23,1.970000,2.060000,1.920000,2.000000,2.000000,11765300
2021-04-26,2.050000,2.260000,1.970000,2.210000,2.210000,22505200
2021-04-27,2.270000,2.290000,2.060000,2.100000,2.100000,18780800
2021-04-28,2.100000,2.280000,2.055000,2.280000,2.280000,16275200
2021-04-29,2.320000,2.320000,2.100000,2.120000,2.120000,11443900
2021-04-30,2.110000,2.210000,2.045000,2.120000,2.120000,9812200
2021-05-03,2.150000,2.150000,2.000000,2.030000,2.030000,10356200
2021-05-04,1.990000,1.990000,1.870000,1.950000,1.950000,11389300
2021-05-05,1.960000,2.020000,1.950000,1.970000,1.970000,4593000
2021-05-06,1.950000,1.950000,1.830000,1.910000,1.910000,11449400
2021-05-07,1.920000,2.020000,1.870000,1.890000,1.890000,8889900
